gene,scna_count,scna_frequency,mutation_count,mutation_frequency,combined_count,combined_frequency,selected_top500
PCAT2,140,0.1797175866495507,0,0.0,140,0.1797175866495507,True
RN7SL826P,140,0.1797175866495507,0,0.0,140,0.1797175866495507,True
RNA5SP276,140,0.1797175866495507,0,0.0,140,0.1797175866495507,True
SNORA31|ENSG00000252852.1,140,0.1797175866495507,0,0.0,140,0.1797175866495507,True
MAL2,139,0.17843388960205392,2,0.0025673940949935813,140,0.1797175866495507,True
ANXA13,137,0.17586649550706032,4,0.005134788189987163,140,0.1797175866495507,True
TRIB1,137,0.17586649550706032,3,0.0038510911424903724,140,0.1797175866495507,True
VPS13B,124,0.15917843388960207,19,0.024390243902439025,140,0.1797175866495507,True
UTP23,139,0.17843388960205392,0,0.0,139,0.17843388960205392,True
COLEC10,138,0.17715019255455713,1,0.0012836970474967907,139,0.17843388960205392,True
FAM84B,138,0.17715019255455713,1,0.0012836970474967907,139,0.17843388960205392,True
NDUFB9,137,0.17586649550706032,3,0.0038510911424903724,139,0.17843388960205392,True
KIAA0196,137,0.17586649550706032,2,0.0025673940949935813,139,0.17843388960205392,True
KLHL38,137,0.17586649550706032,2,0.0025673940949935813,139,0.17843388960205392,True
SNTB1,135,0.17329910141206675,5,0.006418485237483954,139,0.17843388960205392,True
TNFRSF11B,135,0.17329910141206675,5,0.006418485237483954,139,0.17843388960205392,True
ZHX1,134,0.17201540436456997,7,0.008985879332477536,139,0.17843388960205392,True
RYR2,97,0.1245186136071887,46,0.059050064184852376,139,0.17843388960205392,True
AARD,138,0.17715019255455713,0,0.0,138,0.17715019255455713,True
LINC00861,138,0.17715019255455713,0,0.0,138,0.17715019255455713,True
LINC00964,138,0.17715019255455713,0,0.0,138,0.17715019255455713,True
RN7SL228P,138,0.17715019255455713,0,0.0,138,0.17715019255455713,True
FAM83A,135,0.17329910141206675,5,0.006418485237483954,138,0.17715019255455713,True
TBC1D31,134,0.17201540436456997,6,0.007702182284980745,138,0.17715019255455713,True
GSDMC,132,0.16944801026957637,6,0.007702182284980745,138,0.17715019255455713,True
TG,122,0.15661103979460847,18,0.023106546854942234,138,0.17715019255455713,True
MIR3610,137,0.17586649550706032,0,0.0,137,0.17586649550706032,True
MIR4662B,137,0.17586649550706032,0,0.0,137,0.17586649550706032,True
RN7SL590P,137,0.17586649550706032,0,0.0,137,0.17586649550706032,True
SNORA32|ENSG00000206776.1,137,0.17586649550706032,0,0.0,137,0.17586649550706032,True
HAS2,136,0.17458279845956354,4,0.005134788189987163,137,0.17586649550706032,True
NOV,136,0.17458279845956354,1,0.0012836970474967907,137,0.17586649550706032,True
TATDN1,136,0.17458279845956354,1,0.0012836970474967907,137,0.17586649550706032,True
RNF139,135,0.17329910141206675,2,0.0025673940949935813,137,0.17586649550706032,True
ADCY8,128,0.1643132220795892,10,0.012836970474967908,137,0.17586649550706032,True
RN7SL329P,136,0.17458279845956354,0,0.0,136,0.17458279845956354,True
SQLE,135,0.17329910141206675,2,0.0025673940949935813,136,0.17458279845956354,True
TMEM65,135,0.17329910141206675,2,0.0025673940949935813,136,0.17458279845956354,True
C8orf76,135,0.17329910141206675,1,0.0012836970474967907,136,0.17458279845956354,True
ZNF572,135,0.17329910141206675,1,0.0012836970474967907,136,0.17458279845956354,True
ZHX2,133,0.17073170731707318,6,0.007702182284980745,136,0.17458279845956354,True
MTBP,133,0.17073170731707318,5,0.006418485237483954,136,0.17458279845956354,True
TRMT12,135,0.17329910141206675,1,0.0012836970474967907,135,0.17329910141206675,True
MIR4663,135,0.17329910141206675,0,0.0,135,0.17329910141206675,True
MIR548AA1,135,0.17329910141206675,0,0.0,135,0.17329910141206675,True
RN7SKP153,135,0.17329910141206675,0,0.0,135,0.17329910141206675,True
RN7SKP155,135,0.17329910141206675,0,0.0,135,0.17329910141206675,True
U3|ENSG00000221461.1,135,0.17329910141206675,0,0.0,135,0.17329910141206675,True
DSCC1,134,0.17201540436456997,1,0.0012836970474967907,135,0.17329910141206675,True
WDYHV1,134,0.17201540436456997,1,0.0012836970474967907,135,0.17329910141206675,True
ASAP1,132,0.16944801026957637,4,0.005134788189987163,135,0.17329910141206675,True
snoU13|ENSG00000238422.1,134,0.17201540436456997,0,0.0,134,0.17201540436456997,True
FBXO32,133,0.17073170731707318,3,0.0038510911424903724,134,0.17201540436456997,True
DEPTOR,133,0.17073170731707318,1,0.0012836970474967907,134,0.17201540436456997,True
DERL1,133,0.17073170731707318,1,0.0012836970474967907,134,0.17201540436456997,True
FAM49B,132,0.16944801026957637,2,0.0025673940949935813,134,0.17201540436456997,True
OXR1,126,0.16174582798459564,9,0.011553273427471117,134,0.17201540436456997,True
CCDC26,133,0.17073170731707318,0,0.0,133,0.17073170731707318,True
RN7SL396P,133,0.17073170731707318,0,0.0,133,0.17073170731707318,True
RNA5SP277,133,0.17073170731707318,0,0.0,133,0.17073170731707318,True
RNY4P5,133,0.17073170731707318,0,0.0,133,0.17073170731707318,True
CCND1,132,0.16944801026957637,1,0.0012836970474967907,133,0.17073170731707318,True
ORAOV1,132,0.16944801026957637,1,0.0012836970474967907,133,0.17073170731707318,True
RIMS2,126,0.16174582798459564,9,0.011553273427471117,133,0.17073170731707318,True
MIR3686,132,0.16944801026957637,0,0.0,132,0.16944801026957637,True
MRPL13,132,0.16944801026957637,0,0.0,132,0.16944801026957637,True
snoU13|ENSG00000238901.1,132,0.16944801026957637,0,0.0,132,0.16944801026957637,True
UBR5,120,0.1540436456996149,16,0.02053915275994865,132,0.16944801026957637,True
LINC00977,131,0.1681643132220796,0,0.0,131,0.1681643132220796,True
MIR5194,131,0.1681643132220796,0,0.0,131,0.1681643132220796,True
RN7SKP206,131,0.1681643132220796,0,0.0,131,0.1681643132220796,True
SNORA25|ENSG00000200075.1,131,0.1681643132220796,0,0.0,131,0.1681643132220796,True
ANO1,127,0.16302952503209242,5,0.006418485237483954,131,0.1681643132220796,True
ZFPM2,125,0.16046213093709885,8,0.010269576379974325,131,0.1681643132220796,True
KCNQ3,123,0.15789473684210525,8,0.010269576379974325,130,0.1668806161745828,True
FGF19,129,0.16559691912708602,0,0.0,129,0.16559691912708602,True
SNORA12|ENSG00000212342.1,129,0.16559691912708602,0,0.0,129,0.16559691912708602,True
TRAPPC9,122,0.15661103979460847,10,0.012836970474967908,129,0.16559691912708602,True
PHF20L1,122,0.15661103979460847,8,0.010269576379974325,129,0.16559691912708602,True
FAM135B,117,0.15019255455712452,17,0.021822849807445442,129,0.16559691912708602,True
FGF3,128,0.1643132220795892,1,0.0012836970474967907,128,0.1643132220795892,True
FGF4,128,0.1643132220795892,0,0.0,128,0.1643132220795892,True
MIR2053,128,0.1643132220795892,0,0.0,128,0.1643132220795892,True
ZFAT,125,0.16046213093709885,5,0.006418485237483954,128,0.1643132220795892,True
GRHL2,125,0.16046213093709885,3,0.0038510911424903724,128,0.1643132220795892,True
RGS22,123,0.15789473684210525,7,0.008985879332477536,128,0.1643132220795892,True
LRP12,123,0.15789473684210525,6,0.007702182284980745,128,0.1643132220795892,True
GATA3,32,0.0410783055198973,96,0.12323491655969192,128,0.1643132220795892,True
snoU13|ENSG00000238656.1,127,0.16302952503209242,0,0.0,127,0.16302952503209242,True
ABRA,124,0.15917843388960207,3,0.0038510911424903724,127,0.16302952503209242,True
ANGPT1,123,0.15789473684210525,6,0.007702182284980745,127,0.16302952503209242,True
DENND3,121,0.15532734274711169,6,0.007702182284980745,127,0.16302952503209242,True
DPYS,124,0.15917843388960207,4,0.005134788189987163,126,0.16174582798459564,True
EFR3A,123,0.15789473684210525,5,0.006418485237483954,126,0.16174582798459564,True
RNF19A,123,0.15789473684210525,3,0.0038510911424903724,126,0.16174582798459564,True
SPAG1,123,0.15789473684210525,3,0.0038510911424903724,126,0.16174582798459564,True
HHLA1,121,0.15532734274711169,5,0.006418485237483954,126,0.16174582798459564,True
SYBU,119,0.1527599486521181,9,0.011553273427471117,126,0.16174582798459564,True
PTK2,118,0.1514762516046213,9,0.011553273427471117,126,0.16174582798459564,True
ANKRD46,124,0.15917843388960207,2,0.0025673940949935813,125,0.16046213093709885,True
TMEM71,123,0.15789473684210525,3,0.0038510911424903724,125,0.16046213093709885,True
OC90,122,0.15661103979460847,4,0.005134788189987163,125,0.16046213093709885,True
PPFIA1,121,0.15532734274711169,7,0.008985879332477536,125,0.16046213093709885,True
COL22A1,118,0.1514762516046213,12,0.01540436456996149,125,0.16046213093709885,True
SHANK2,117,0.15019255455712452,10,0.012836970474967908,125,0.16046213093709885,True
NCALD,124,0.15917843388960207,0,0.0,124,0.15917843388960207,True
NDRG1,121,0.15532734274711169,5,0.006418485237483954,124,0.15917843388960207,True
LRRC6,121,0.15532734274711169,3,0.0038510911424903724,124,0.15917843388960207,True
AGO2,119,0.1527599486521181,7,0.008985879332477536,124,0.15917843388960207,True
BAI1,117,0.15019255455712452,8,0.010269576379974325,124,0.15917843388960207,True
AHCTF1,104,0.13350449293966624,25,0.03209242618741977,124,0.15917843388960207,True
FADD,123,0.15789473684210525,0,0.0,123,0.15789473684210525,True
MIR4471,123,0.15789473684210525,0,0.0,123,0.15789473684210525,True
POLR2K,123,0.15789473684210525,0,0.0,123,0.15789473684210525,True
SNORA72|ENSG00000252158.1,123,0.15789473684210525,0,0.0,123,0.15789473684210525,True
FBXO43,122,0.15661103979460847,2,0.0025673940949935813,123,0.15789473684210525,True
DCSTAMP,122,0.15661103979460847,1,0.0012836970474967907,123,0.15789473684210525,True
NUDCD1,121,0.15532734274711169,5,0.006418485237483954,123,0.15789473684210525,True
SLA,121,0.15532734274711169,2,0.0025673940949935813,123,0.15789473684210525,True
YWHAZ,120,0.1540436456996149,3,0.0038510911424903724,123,0.15789473684210525,True
KCNK9,119,0.1527599486521181,5,0.006418485237483954,123,0.15789473684210525,True
KCNV1,119,0.1527599486521181,5,0.006418485237483954,123,0.15789473684210525,True
SLC25A32,119,0.1527599486521181,5,0.006418485237483954,123,0.15789473684210525,True
PLEC,114,0.14634146341463414,13,0.01668806161745828,123,0.15789473684210525,True
FLG,88,0.11296534017971759,43,0.055198973042362,123,0.15789473684210525,True
MIR1273A,122,0.15661103979460847,0,0.0,122,0.15661103979460847,True
SNORD77|ENSG00000212414.1,122,0.15661103979460847,0,0.0,122,0.15661103979460847,True
SNX31,121,0.15532734274711169,2,0.0025673940949935813,122,0.15661103979460847,True
TSNARE1,117,0.15019255455712452,5,0.006418485237483954,122,0.15661103979460847,True
EPPK1,112,0.14377406931964057,11,0.014120667522464698,122,0.15661103979460847,True
ENY2,121,0.15532734274711169,0,0.0,121,0.15532734274711169,True
MIR30D,121,0.15532734274711169,0,0.0,121,0.15532734274711169,True
NACAP1,121,0.15532734274711169,0,0.0,121,0.15532734274711169,True
RN7SL563P,121,0.15532734274711169,0,0.0,121,0.15532734274711169,True
ATP6V1C1,120,0.1540436456996149,2,0.0025673940949935813,121,0.15532734274711169,True
BAALC,120,0.1540436456996149,2,0.0025673940949935813,121,0.15532734274711169,True
DCAF13,120,0.1540436456996149,2,0.0025673940949935813,121,0.15532734274711169,True
ST3GAL1,120,0.1540436456996149,1,0.0012836970474967907,121,0.15532734274711169,True
WISP1,119,0.1527599486521181,4,0.005134788189987163,121,0.15532734274711169,True
EBAG9,119,0.1527599486521181,2,0.0025673940949935813,121,0.15532734274711169,True
ODF1,119,0.1527599486521181,2,0.0025673940949935813,121,0.15532734274711169,True
TMEM74,118,0.1514762516046213,4,0.005134788189987163,121,0.15532734274711169,True
EMC2,118,0.1514762516046213,3,0.0038510911424903724,121,0.15532734274711169,True
CYP11B2,114,0.14634146341463414,8,0.010269576379974325,121,0.15532734274711169,True
CTHRC1,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
MIR30B,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
MIR548A3,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
MIR548K,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
RN7SKP249,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
RN7SL685P,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
SNORA40|ENSG00000212273.1,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
ZNF706,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
snoU13|ENSG00000238372.1,120,0.1540436456996149,0,0.0,120,0.1540436456996149,True
MYEOV,119,0.1527599486521181,2,0.0025673940949935813,120,0.1540436456996149,True
RSPO2,119,0.1527599486521181,2,0.0025673940949935813,120,0.1540436456996149,True
TRHR,119,0.1527599486521181,2,0.0025673940949935813,120,0.1540436456996149,True
AZIN1,119,0.1527599486521181,1,0.0012836970474967907,120,0.1540436456996149,True
FZD6,118,0.1514762516046213,3,0.0038510911424903724,120,0.1540436456996149,True
KHDRBS3,118,0.1514762516046213,3,0.0038510911424903724,120,0.1540436456996149,True
KLF10,117,0.15019255455712452,4,0.005134788189987163,120,0.1540436456996149,True
CPSF1,111,0.14249037227214378,12,0.01540436456996149,120,0.1540436456996149,True
USH2A,86,0.110397946084724,40,0.051347881899871634,120,0.1540436456996149,True
RRM2B,119,0.1527599486521181,1,0.0012836970474967907,119,0.1527599486521181,True
HPYR1,119,0.1527599486521181,0,0.0,119,0.1527599486521181,True
MIR5680,119,0.1527599486521181,0,0.0,119,0.1527599486521181,True
RNA5SP275,119,0.1527599486521181,0,0.0,119,0.1527599486521181,True
SNORD112|ENSG00000252559.1,119,0.1527599486521181,0,0.0,119,0.1527599486521181,True
snoU13|ENSG00000238687.1,119,0.1527599486521181,0,0.0,119,0.1527599486521181,True
ERLIN2,118,0.1514762516046213,3,0.0038510911424903724,119,0.1527599486521181,True
EIF3E,118,0.1514762516046213,2,0.0025673940949935813,119,0.1527599486521181,True
SLC45A4,118,0.1514762516046213,2,0.0025673940949935813,119,0.1527599486521181,True
CTTN,118,0.1514762516046213,1,0.0012836970474967907,119,0.1527599486521181,True
MROH5,117,0.15019255455712452,2,0.0025673940949935813,119,0.1527599486521181,True
OPLAH,114,0.14634146341463414,6,0.007702182284980745,119,0.1527599486521181,True
PARP10,114,0.14634146341463414,5,0.006418485237483954,119,0.1527599486521181,True
CDH1,20,0.025673940949935817,100,0.12836970474967907,119,0.1527599486521181,True
C8orf56,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
CASC7,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
COX6C,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
MIR151A,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
MIR3151,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
PABPC1,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
RNA5SP278,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
RNU6ATAC41P,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
snoU13|ENSG00000238533.1,118,0.1514762516046213,0,0.0,118,0.1514762516046213,True
GPR20,117,0.15019255455712452,3,0.0038510911424903724,118,0.1514762516046213,True
