Gene_pair,tree_1,tree_2,tree_3,tree_4,tree_5,tree_6,tree_7,tree_8,tree_9,tree_10,tree_11,tree_12,tree_13,tree_14,tree_15,tree_16,tree_17,tree_18,tree_19,tree_20,beta_total
ADRB3_0___MIR2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ADSS_0___BAALC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___BCL9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___C8orf86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___COL14A1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___COL22A1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___CTTN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___EIF3H,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADRB3_0___ODF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ADRB3_0___FLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ADCY8_0___RGS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___TP53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___RNA5SP276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___RNF139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ADCY8_0___SDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCY8_0___SLC30A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___SLC52A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___SPTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___TAF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___TRIM67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_1___TP53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCY8_0___TTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_0___WISP1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADCY8_0___ZNF670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCY8_1___CSMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCY8_1___FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ADCY8_1___PLEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCY8_1___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___TARS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___SNTB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ADCK5_0___SLC39A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ABRA_1___USH2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___PLD5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___RYR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___SPTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___TFB2M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___TP53INP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___TRAPPC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ABRA_1___TTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___WHSC1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___OR2T33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___ZP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ACTN2_0___OBSCN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ACTN2_0___OR2AK2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ACTN2_0___ORAOV1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ACTN2_0___PIK3CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ACTN2_0___PLEKHA6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ACTN2_0___TP53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ABRA_1___PDE4DIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___OBSCN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADAMTSL4_1___BAI1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ABRA_1___ERBB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___ADCY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___AHCTF1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___AKT3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___ARID4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ABRA_1___CDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ABRA_1___CNBD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___DNAH14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___MYEOV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___FLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___GATA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___HMCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ABRA_1___KCNU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___LINC00861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ABRA_1___MATN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ABRA_1___MYC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ACTN2_1___RYR2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ADCK5_0___AGO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ADCK5_0___SLC30A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___PTK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___LRRC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___NCALD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___NID1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___NOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___PCAT1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___PKHD1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___PPFIA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___RAD21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___KHDRBS3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ADCK5_0___RECQL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___RGS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___RNA5SP276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___RUNX1T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ADCK5_0___RYR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___SHANK2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADCK5_0___SLC26A7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___LINC00536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___KCNQ3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ADCK5_0___AHCTF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___DCAF13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ADCK5_0___ARID4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___ARNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___ASH1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___CASC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ADCK5_0___COL22A1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___CPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___DNAH14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ADCK5_0___INTS8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ADCK5_0___ENPP2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___EPPK1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___ERLIN2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___ESRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ADCK5_0___FMN2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADCK5_0___GDF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ADCK5_0___GSDMC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___ENPP2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___EPPK1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___ERLIN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AHCTF1_1___PLEKHA6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_1___COL14A1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AHCTF1_1___ERBB2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AHCTF1_1___FGF19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_1___GATA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AHCTF1_1___HMCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AHCTF1_1___MYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AHCTF1_1___NOTCH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AHCTF1_1___PVT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_1___BAI1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AHCTF1_1___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AHCTF1_1___RYR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_1___SPTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_1___TTN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AHCTF1_1___UBR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AHCTF1_1___USH2A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AKT3_0___PLEKHA6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AHCTF1_1___CA14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_1___ARID4B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AKT3_1___FLG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AHCTF1_0___SLC30A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AHCTF1_0___RAD21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___RECQL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___RN7SL350P,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AHCTF1_0___RYR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___SHANK2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AHCTF1_0___SHARPIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___TARS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___snoU13|ENSG00000238372.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___TBC1D31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___TG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___TMEM71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___TP53INP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AHCTF1_0___TRPS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AHCTF1_0___ZFPM2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AHCTF1_0___ZP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AKT3_0___WHSC1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AKT3_1___GATA3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AHCTF1_0___PLD5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANO1_0___HSF1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___ENPP2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___EPPK1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___ERLIN2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___GPR137B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ANO1_0___GSDMC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANO1_0___HEATR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ANO1_0___HHLA1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___IRF2BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANO1_0___DENND3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___KCNK9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___KCNU1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___LRP12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___OR2G6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___OR2T1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ANO1_0___PLEKHA6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___PVT1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___EFR3A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANO1_0___CSMD1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AKT3_1___GLI4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ANGPT1_0___AGO2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AKT3_1___HMCN1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AKT3_1___NOTCH2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AKT3_1___PIK3CA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AKT3_1___PTK2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AKT3_1___SPTA1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AKT3_1___TP53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AKT3_1___TTN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ANGPT1_0___KCNK9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___C1orf101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ANGPT1_0___OBSCN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANGPT1_0___ZP4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___ADSS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___AGO2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___AHCTF1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___ANGPT1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ANO1_0___ATP6V1C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AHCTF1_0___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___PKHD1L1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___FLG2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___TTN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___SHANK2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___SLC52A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ADSS_0___SPTA1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___TARBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___TBC1D31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___TG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___TRIM67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___ZFAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ADSS_0___RN7SL350P,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___ZP4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___snoU13|ENSG00000238372.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_1___PCNXL2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AGO2_0___BAALC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AGO2_0___CSMD1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AGO2_0___FGF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AGO2_0___GATA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ADSS_0___RUNX1T1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___RAD54B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AGO2_0___KCNK9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___NOTCH2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___FMN2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___GSDMC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___HHLA1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___HMCN1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___INTS8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___IRF2BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___MYEOV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___OR14K1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___RAD21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___OR2L3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___OR2T2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ADSS_0___OR2T34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___PCNXL2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___PDE4DIP,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ADSS_0___PKHD1L1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADSS_0___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AGO2_0___INTS8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AGO2_0___NOTCH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AHCTF1_0___PCNXL2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AHCTF1_0___LRRC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___FLG2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___GRHL2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AHCTF1_0___HHLA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___INTS8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___IRF2BP2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___KCNU1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___KHDRBS3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AHCTF1_0___LY6D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___ESRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___MIR548AA1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AHCTF1_0___NOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___OR2AK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___OR2C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___OR2G6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AHCTF1_0___OR2T27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AHCTF1_0___OR2T33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
